#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NCL	TP53	9606.ENSP00000318195	9606.ENSP00000269305	0	0	0	0	0.063	0.671	0	0.735	0.911
NCL	NPM1	9606.ENSP00000318195	9606.ENSP00000296930	0	0	0	0	0.712	0.844	0	0.998	0.999
NCL	XRCC5	9606.ENSP00000318195	9606.ENSP00000375978	0	0	0	0	0.327	0.133	0	0.622	0.760
NCL	PARP1	9606.ENSP00000318195	9606.ENSP00000355759	0	0	0	0	0.201	0.152	0	0.747	0.813
NCL	RPS6	9606.ENSP00000318195	9606.ENSP00000369757	0	0	0	0	0.189	0.381	0.400	0.534	0.841
NCL	XRCC6	9606.ENSP00000318195	9606.ENSP00000352257	0	0	0	0	0.328	0.308	0	0.754	0.875
NCL	YBX1	9606.ENSP00000318195	9606.ENSP00000361626	0	0	0	0	0.211	0.091	0	0.919	0.937
NDRG1	TP53	9606.ENSP00000404854	9606.ENSP00000269305	0	0	0	0	0	0	0.750	0.459	0.859
NECTIN1	PARD3	9606.ENSP00000264025	9606.ENSP00000363921	0	0	0	0	0.062	0.095	0.900	0.756	0.976
NEDD4	SMAD2	9606.ENSP00000424827	9606.ENSP00000262160	0	0	0	0	0.087	0.446	0	0.601	0.780
NEDD4	SMURF2	9606.ENSP00000424827	9606.ENSP00000262435	0	0	0	0.867	0.049	0.706	0	0.136	0.737
NEDD4	RPS27A	9606.ENSP00000424827	9606.ENSP00000272317	0	0	0	0	0.047	0.984	0.500	0.133	0.992
NEDD4	PPARG	9606.ENSP00000424827	9606.ENSP00000287820	0	0	0	0	0.042	0.630	0	0.224	0.701
NEDD4	SMAD3	9606.ENSP00000424827	9606.ENSP00000332973	0	0	0	0	0.047	0.694	0	0.672	0.896
NEDD4	USP7	9606.ENSP00000424827	9606.ENSP00000343535	0	0	0	0	0.066	0.147	0	0.688	0.730
NEDD4	PTEN	9606.ENSP00000424827	9606.ENSP00000361021	0	0	0	0	0.047	0.909	0.400	0.741	0.984
NEDD4	TNK2	9606.ENSP00000424827	9606.ENSP00000371341	0	0	0	0	0	0.537	0	0.582	0.798
NF1	TSC2	9606.ENSP00000351015	9606.ENSP00000219476	0	0	0	0	0.060	0	0	0.703	0.709
NF1	PDGFRA	9606.ENSP00000351015	9606.ENSP00000257290	0	0	0	0	0.044	0	0	0.803	0.804
NF1	PIK3CA	9606.ENSP00000351015	9606.ENSP00000263967	0	0	0	0	0.060	0	0	0.789	0.793
NF1	PMS2	9606.ENSP00000351015	9606.ENSP00000265849	0	0	0	0	0.060	0	0	0.739	0.745
NF1	TP53	9606.ENSP00000351015	9606.ENSP00000269305	0	0	0	0	0	0	0	0.880	0.880
NF1	STK11	9606.ENSP00000351015	9606.ENSP00000324856	0	0	0	0	0.083	0.051	0	0.712	0.728
NF1	SMAD4	9606.ENSP00000351015	9606.ENSP00000341551	0	0	0	0	0.104	0	0	0.864	0.873
NF1	SMARCA4	9606.ENSP00000351015	9606.ENSP00000343896	0	0	0	0	0.071	0.301	0	0.648	0.751
NF1	NF2	9606.ENSP00000351015	9606.ENSP00000344666	0	0	0	0	0.049	0	0	0.970	0.970
NF1	RET	9606.ENSP00000351015	9606.ENSP00000347942	0	0	0	0	0.044	0	0	0.839	0.839
NF1	RAF1	9606.ENSP00000351015	9606.ENSP00000401888	0	0	0	0	0.049	0.343	0	0.723	0.812
NF1	PTPN11	9606.ENSP00000351015	9606.ENSP00000489597	0	0	0	0	0.133	0	0	0.836	0.852
NF1	PTEN	9606.ENSP00000351015	9606.ENSP00000361021	0	0	0	0	0.084	0.218	0	0.838	0.874
NF1	NRAS	9606.ENSP00000351015	9606.ENSP00000358548	0	0	0	0	0.058	0.568	0.900	0.885	0.994
NF2	SLC9A3R1	9606.ENSP00000344666	9606.ENSP00000262613	0	0	0	0	0.042	0.660	0	0.870	0.954
NF2	TP53	9606.ENSP00000344666	9606.ENSP00000269305	0	0	0	0	0.049	0.185	0	0.731	0.773
NF2	PAK1	9606.ENSP00000344666	9606.ENSP00000278568	0	0	0	0	0.067	0.301	0.700	0.611	0.914
NF2	SMARCB1	9606.ENSP00000344666	9606.ENSP00000340883	0	0	0	0	0.064	0.071	0	0.820	0.830
NF2	YAP1	9606.ENSP00000344666	9606.ENSP00000478927	0	0	0	0	0.047	0.640	0	0.659	0.873
NFE2L2	SIRT1	9606.ENSP00000380252	9606.ENSP00000212015	0	0	0	0	0.084	0	0	0.724	0.737
NFE2L2	STAT3	9606.ENSP00000380252	9606.ENSP00000264657	0	0	0	0	0.140	0.324	0	0.592	0.742
NFE2L2	TP53	9606.ENSP00000380252	9606.ENSP00000269305	0	0	0	0	0.044	0.294	0	0.700	0.780
NFE2L2	RPS27A	9606.ENSP00000380252	9606.ENSP00000272317	0	0	0	0	0.067	0.422	0.500	0.094	0.723
NFE2L2	PPARG	9606.ENSP00000380252	9606.ENSP00000287820	0	0	0	0	0.042	0	0	0.830	0.831
NFE2L2	PTEN	9606.ENSP00000380252	9606.ENSP00000361021	0	0	0	0	0.068	0	0	0.699	0.707
NFE2L2	TNF	9606.ENSP00000380252	9606.ENSP00000398698	0	0	0	0	0.085	0	0	0.687	0.701
NFE2L2	NOTCH1	9606.ENSP00000380252	9606.ENSP00000498587	0	0	0	0	0	0	0.750	0.454	0.857
NFKB1	TNFRSF1A	9606.ENSP00000226574	9606.ENSP00000162749	0	0	0	0	0.063	0	0	0.844	0.848
NFKB1	SIRT1	9606.ENSP00000226574	9606.ENSP00000212015	0	0	0	0	0.049	0.330	0.900	0.768	0.983
NFKB1	TGFB1	9606.ENSP00000226574	9606.ENSP00000221930	0	0	0	0	0.126	0	0	0.683	0.711
NFKB1	NRAS	9606.ENSP00000226574	9606.ENSP00000358548	0	0	0	0	0.053	0.102	0.500	0.405	0.713
NFKB1	PRKCA	9606.ENSP00000226574	9606.ENSP00000408695	0	0	0	0	0.091	0.091	0	0.684	0.716
NFKB1	RHOA	9606.ENSP00000226574	9606.ENSP00000400175	0	0	0	0	0.105	0.102	0	0.697	0.735
NFKB1	VIM	9606.ENSP00000226574	9606.ENSP00000446007	0	0	0	0	0.106	0.393	0	0.552	0.736
NFKB1	STAT5B	9606.ENSP00000226574	9606.ENSP00000293328	0	0	0	0	0.079	0.045	0	0.729	0.741
NFKB1	SRC	9606.ENSP00000226574	9606.ENSP00000362680	0	0	0	0	0.080	0.095	0	0.731	0.756
NFKB1	SMAD3	9606.ENSP00000226574	9606.ENSP00000332973	0	0	0	0	0.135	0.046	0	0.738	0.765
NFKB1	PARP1	9606.ENSP00000226574	9606.ENSP00000355759	0	0	0	0	0.047	0.609	0	0.575	0.828
NFKB1	STAT5A	9606.ENSP00000226574	9606.ENSP00000341208	0	0	0	0	0.166	0.294	0	0.733	0.830
NFKB1	PTGS2	9606.ENSP00000226574	9606.ENSP00000356438	0	0	0	0	0.100	0.203	0	0.798	0.842
NFKB1	STAT6	9606.ENSP00000226574	9606.ENSP00000300134	0	0	0	0	0.112	0.294	0	0.792	0.858
NFKB1	NR3C1	9606.ENSP00000226574	9606.ENSP00000231509	0	0	0	0	0.126	0.510	0	0.740	0.878
NFKB1	SP1	9606.ENSP00000226574	9606.ENSP00000329357	0	0	0	0	0.067	0.748	0	0.648	0.910
NFKB1	PPP2R1A	9606.ENSP00000226574	9606.ENSP00000324804	0	0	0	0	0.125	0.052	0.900	0.116	0.916
NFKB1	ROCK2	9606.ENSP00000226574	9606.ENSP00000317985	0	0	0	0	0.068	0.095	0.900	0.212	0.924
NFKB1	STAT1	9606.ENSP00000226574	9606.ENSP00000354394	0	0	0	0	0.129	0.045	0	0.918	0.926
NFKB1	PPP2CA	9606.ENSP00000226574	9606.ENSP00000418447	0	0	0	0	0.126	0.127	0.900	0.204	0.931
NFKB1	NOTCH1	9606.ENSP00000226574	9606.ENSP00000498587	0	0	0	0.550	0.083	0.647	0	0.809	0.932
NFKB1	ROCK1	9606.ENSP00000226574	9606.ENSP00000382697	0	0	0	0	0.080	0.095	0.900	0.324	0.936
NFKB1	RAF1	9606.ENSP00000226574	9606.ENSP00000401888	0	0	0	0	0.072	0.095	0.900	0.370	0.940
NFKB1	TRAF6	9606.ENSP00000226574	9606.ENSP00000433623	0	0	0	0	0.088	0.045	0.500	0.902	0.951
NFKB1	STAT3	9606.ENSP00000226574	9606.ENSP00000264657	0	0	0	0	0.126	0.598	0	0.902	0.962
NFKB1	PPARG	9606.ENSP00000226574	9606.ENSP00000287820	0	0	0	0	0.087	0.292	0.750	0.851	0.972
NFKB1	TP53	9606.ENSP00000226574	9606.ENSP00000269305	0	0	0	0	0.098	0.045	0	0.989	0.989
NFKB1	TNF	9606.ENSP00000226574	9606.ENSP00000398698	0	0	0	0	0.194	0	0.900	0.995	0.999
NFKB1	RELA	9606.ENSP00000226574	9606.ENSP00000384273	0	0	0	0.769	0.182	0.999	0.900	0.986	0.999
NFYB	TP53	9606.ENSP00000240055	9606.ENSP00000269305	0	0	0	0	0	0.625	0	0.278	0.717
NFYB	SP1	9606.ENSP00000240055	9606.ENSP00000329357	0	0	0	0	0.056	0.299	0.500	0.249	0.718
NHEJ1	PALB2	9606.ENSP00000349313	9606.ENSP00000261584	0	0	0	0	0.085	0	0.540	0.401	0.725
NHEJ1	XRCC1	9606.ENSP00000349313	9606.ENSP00000262887	0	0	0	0	0.074	0	0.360	0.625	0.758
NHEJ1	PRKDC	9606.ENSP00000349313	9606.ENSP00000313420	0	0	0	0	0	0.897	0.900	0.997	0.999
NHEJ1	XPA	9606.ENSP00000349313	9606.ENSP00000364270	0	0	0	0	0	0	0.540	0.390	0.707
NHEJ1	RBBP8	9606.ENSP00000349313	9606.ENSP00000382628	0	0	0	0	0	0	0	0.793	0.793
NHEJ1	TP53BP1	9606.ENSP00000349313	9606.ENSP00000371475	0	0	0	0	0	0	0.360	0.809	0.872
NHEJ1	XRCC6	9606.ENSP00000349313	9606.ENSP00000352257	0	0	0	0	0	0.900	0.900	0.994	0.999
NHEJ1	XRCC5	9606.ENSP00000349313	9606.ENSP00000375978	0	0	0	0	0.049	0.979	0.900	0.987	0.999
NHEJ1	XRCC4	9606.ENSP00000349313	9606.ENSP00000421491	0	0	0	0	0.049	0.988	0.900	0.999	0.999
NKX3-1	PTEN	9606.ENSP00000370253	9606.ENSP00000361021	0	0	0	0	0	0.046	0	0.784	0.785
NOTCH1	SKP1	9606.ENSP00000498587	9606.ENSP00000231487	0	0	0	0	0.049	0.134	0.500	0.508	0.770
NOTCH1	SNAI1	9606.ENSP00000498587	9606.ENSP00000244050	0	0	0	0	0	0.305	0	0.639	0.738
NOTCH1	PIK3CA	9606.ENSP00000498587	9606.ENSP00000263967	0	0	0	0	0	0.314	0	0.700	0.786
NOTCH1	TP53	9606.ENSP00000498587	9606.ENSP00000269305	0	0	0	0	0.049	0.045	0	0.786	0.789
NOTCH1	SMAD3	9606.ENSP00000498587	9606.ENSP00000332973	0	0	0	0	0.060	0.293	0	0.942	0.958
NOTCH1	SMAD4	9606.ENSP00000498587	9606.ENSP00000341551	0	0	0	0	0.049	0.043	0	0.809	0.811
NOTCH1	USP7	9606.ENSP00000498587	9606.ENSP00000343535	0	0	0	0	0.042	0.627	0	0.589	0.840
NOTCH1	RBPJ	9606.ENSP00000498587	9606.ENSP00000345206	0	0	0	0	0.062	0.993	0.900	0.999	0.999
NOTCH1	NRAS	9606.ENSP00000498587	9606.ENSP00000358548	0	0	0	0	0.042	0.370	0	0.642	0.765
NOTCH1	PTEN	9606.ENSP00000498587	9606.ENSP00000361021	0	0	0	0	0.062	0.099	0	0.736	0.758
NOTCH1	SRC	9606.ENSP00000498587	9606.ENSP00000362680	0	0	0	0	0.116	0.098	0	0.678	0.720
NOTCH1	RUNX3	9606.ENSP00000498587	9606.ENSP00000382800	0	0	0	0	0.049	0.292	0.500	0.336	0.746
NOTCH1	TNF	9606.ENSP00000498587	9606.ENSP00000398698	0	0	0	0	0.086	0.045	0	0.695	0.711
NOTCH1	NUMB	9606.ENSP00000498587	9606.ENSP00000451300	0	0	0	0	0.066	0.535	0.900	0.849	0.992
NPM1	PLCG1	9606.ENSP00000296930	9606.ENSP00000244007	0	0	0	0	0.044	0.292	0.500	0.394	0.767
NPM1	PIK3CA	9606.ENSP00000296930	9606.ENSP00000263967	0	0	0	0	0.055	0	0.500	0.441	0.712
NPM1	STAT3	9606.ENSP00000296930	9606.ENSP00000264657	0	0	0	0	0.049	0	0.500	0.506	0.744
NPM1	RB1	9606.ENSP00000296930	9606.ENSP00000267163	0	0	0	0	0.077	0.625	0	0.509	0.815
NPM1	PML	9606.ENSP00000296930	9606.ENSP00000268058	0	0	0	0	0.042	0.510	0	0.558	0.774
NPM1	TP53	9606.ENSP00000296930	9606.ENSP00000269305	0	0	0	0	0.124	0.847	0.500	0.967	0.997
NPM1	STAT5B	9606.ENSP00000296930	9606.ENSP00000293328	0	0	0	0	0.042	0	0	0.727	0.727
NPM1	RPS6	9606.ENSP00000296930	9606.ENSP00000369757	0	0	0	0	0.397	0.427	0	0.276	0.728
NPM1	YWHAZ	9606.ENSP00000296930	9606.ENSP00000379287	0	0	0	0	0.204	0.382	0	0.523	0.745
NPM1	PIK3R1	9606.ENSP00000296930	9606.ENSP00000428056	0	0	0	0	0.048	0.162	0.500	0.518	0.782
NPM1	PTPN11	9606.ENSP00000296930	9606.ENSP00000489597	0	0	0	0	0.075	0.059	0	0.777	0.789
NPM1	ROCK2	9606.ENSP00000296930	9606.ENSP00000317985	0	0	0	0	0.042	0.072	0	0.783	0.790
NPM1	STAT5A	9606.ENSP00000296930	9606.ENSP00000341208	0	0	0	0	0	0	0.500	0.635	0.809
NPM1	YBX1	9606.ENSP00000296930	9606.ENSP00000361626	0	0	0	0	0.188	0.512	0	0.564	0.812
NPM1	NRAS	9606.ENSP00000296930	9606.ENSP00000358548	0	0	0	0	0.091	0.045	0	0.822	0.832
NPM1	TFAP2A	9606.ENSP00000296930	9606.ENSP00000501092	0	0	0	0	0.068	0.510	0.700	0.077	0.856
NPM1	PARP1	9606.ENSP00000296930	9606.ENSP00000355759	0	0	0	0	0.180	0.331	0	0.949	0.970
NR3C1	STUB1	9606.ENSP00000231509	9606.ENSP00000219548	0	0	0	0	0.042	0.619	0.500	0.306	0.856
NR3C1	STAT1	9606.ENSP00000231509	9606.ENSP00000354394	0	0	0	0	0.077	0.045	0.500	0.403	0.701
NR3C1	UBE2I	9606.ENSP00000231509	9606.ENSP00000348056	0	0	0	0	0.048	0.305	0.400	0.404	0.731
NR3C1	PGR	9606.ENSP00000231509	9606.ENSP00000325120	0	0	0	0.833	0	0	0.500	0.488	0.733
NR3C1	PTK6	9606.ENSP00000231509	9606.ENSP00000442460	0	0	0	0	0.074	0.071	0.500	0.468	0.740
NR3C1	TNF	9606.ENSP00000231509	9606.ENSP00000398698	0	0	0	0	0.086	0	0	0.733	0.745
NR3C1	SMAD2	9606.ENSP00000231509	9606.ENSP00000262160	0	0	0	0	0.113	0.045	0.500	0.562	0.789
NR3C1	STAT5A	9606.ENSP00000231509	9606.ENSP00000341208	0	0	0	0	0.104	0.045	0	0.783	0.798
NR3C1	POU2F1	9606.ENSP00000231509	9606.ENSP00000356840	0	0	0	0	0.049	0.738	0	0.273	0.803
NR3C1	RUNX2	9606.ENSP00000231509	9606.ENSP00000360493	0	0	0	0	0.087	0.071	0.750	0.280	0.827
NR3C1	STAT5B	9606.ENSP00000231509	9606.ENSP00000293328	0	0	0	0	0.108	0.294	0	0.759	0.835
NR3C1	RELA	9606.ENSP00000231509	9606.ENSP00000384273	0	0	0	0	0.054	0.739	0	0.443	0.850
NR3C1	SMARCA4	9606.ENSP00000231509	9606.ENSP00000343896	0	0	0	0	0.047	0.807	0	0.621	0.924
NR3C1	TP53	9606.ENSP00000231509	9606.ENSP00000269305	0	0	0	0	0	0.510	0	0.875	0.936
NR3C1	SMAD3	9606.ENSP00000231509	9606.ENSP00000332973	0	0	0	0	0.093	0.512	0.500	0.771	0.942
NR3C1	STAT3	9606.ENSP00000231509	9606.ENSP00000264657	0	0	0	0	0.062	0.736	0	0.932	0.981
NRAS	PIK3R2	9606.ENSP00000358548	9606.ENSP00000222254	0	0	0	0	0.042	0.065	0.900	0.345	0.933
NRAS	PDGFRA	9606.ENSP00000358548	9606.ENSP00000257290	0	0	0	0	0.055	0.092	0.900	0.667	0.967
NRAS	PIK3R3	9606.ENSP00000358548	9606.ENSP00000262741	0	0	0	0	0.049	0.065	0.900	0.242	0.923
NRAS	PIK3CA	9606.ENSP00000358548	9606.ENSP00000263967	0	0	0	0	0.125	0.483	0.900	0.921	0.995
NRAS	TP53	9606.ENSP00000358548	9606.ENSP00000269305	0	0	0	0	0.080	0	0	0.871	0.876
NRAS	RET	9606.ENSP00000358548	9606.ENSP00000347942	0	0	0	0	0	0.099	0.400	0.776	0.868
NRAS	PTEN	9606.ENSP00000358548	9606.ENSP00000361021	0	0	0	0	0.065	0.099	0	0.860	0.872
NRAS	PRKCA	9606.ENSP00000358548	9606.ENSP00000408695	0	0	0	0	0.066	0	0.900	0.296	0.928
NRAS	PIK3CB	9606.ENSP00000358548	9606.ENSP00000501150	0	0	0	0	0.074	0.133	0.900	0.422	0.947
NRAS	PTPN11	9606.ENSP00000358548	9606.ENSP00000489597	0	0	0	0	0.092	0.153	0.500	0.892	0.952
NRAS	PIK3CD	9606.ENSP00000358548	9606.ENSP00000366563	0	0	0	0	0.056	0.352	0.900	0.337	0.954
NRAS	PIK3R1	9606.ENSP00000358548	9606.ENSP00000428056	0	0	0	0	0.042	0.143	0.900	0.533	0.956
NRAS	SRC	9606.ENSP00000358548	9606.ENSP00000362680	0	0	0	0	0.089	0.295	0.900	0.593	0.970
NRAS	PIK3CG	9606.ENSP00000358548	9606.ENSP00000419260	0	0	0	0	0.051	0.356	0.900	0.870	0.991
NRAS	RAF1	9606.ENSP00000358548	9606.ENSP00000401888	0	0	0	0	0.081	0.908	0.900	0.899	0.999
NUMB	TP53	9606.ENSP00000451300	9606.ENSP00000269305	0	0	0	0	0	0.820	0	0.685	0.940
NUMB	PARD3	9606.ENSP00000451300	9606.ENSP00000363921	0	0	0	0	0.082	0.190	0	0.712	0.767
NUMB	PRKCZ	9606.ENSP00000451300	9606.ENSP00000367830	0	0	0	0	0	0.497	0	0.507	0.741
PAK1	PLCG1	9606.ENSP00000278568	9606.ENSP00000244007	0	0	0	0	0.042	0.292	0.500	0.239	0.707
PAK1	SLCO6A1	9606.ENSP00000278568	9606.ENSP00000421339	0	0	0	0	0	0	0	0.791	0.791
PAK1	RAF1	9606.ENSP00000278568	9606.ENSP00000401888	0	0	0	0.593	0.060	0.525	0.900	0.169	0.957
PALB2	RAD51AP1	9606.ENSP00000261584	9606.ENSP00000228843	0	0	0	0	0.182	0.292	0.800	0.638	0.952
PALB2	SLX1A	9606.ENSP00000261584	9606.ENSP00000251303	0	0	0	0	0.063	0	0.500	0.430	0.709
PALB2	XPA	9606.ENSP00000261584	9606.ENSP00000364270	0	0	0	0	0.049	0	0.540	0.370	0.700
PALB2	TOP3A	9606.ENSP00000261584	9606.ENSP00000321636	0	0	0	0	0	0.164	0.500	0.345	0.702
PALB2	PARP1	9606.ENSP00000261584	9606.ENSP00000355759	0	0	0	0	0.059	0	0	0.720	0.725
PALB2	PTEN	9606.ENSP00000261584	9606.ENSP00000361021	0	0	0	0	0.074	0	0	0.718	0.727
PALB2	TP53	9606.ENSP00000261584	9606.ENSP00000269305	0	0	0	0	0.049	0.097	0	0.720	0.738
PALB2	XRCC4	9606.ENSP00000261584	9606.ENSP00000421491	0	0	0	0	0.095	0	0.540	0.447	0.749
PALB2	PMS1	9606.ENSP00000261584	9606.ENSP00000406490	0	0	0	0	0.097	0	0.540	0.481	0.765
PALB2	TP53BP1	9606.ENSP00000261584	9606.ENSP00000371475	0	0	0	0	0.047	0.088	0.360	0.632	0.768
PALB2	XRCC5	9606.ENSP00000261584	9606.ENSP00000375978	0	0	0	0	0.059	0	0.540	0.510	0.769
PALB2	XRCC6	9606.ENSP00000261584	9606.ENSP00000352257	0	0	0	0	0.044	0	0.540	0.530	0.775
PALB2	WRN	9606.ENSP00000261584	9606.ENSP00000298139	0	0	0	0	0.088	0	0.500	0.558	0.781
PALB2	PRKDC	9606.ENSP00000261584	9606.ENSP00000313420	0	0	0	0	0.076	0	0.540	0.555	0.794
PALB2	RPA2	9606.ENSP00000261584	9606.ENSP00000363017	0	0	0	0	0.049	0.292	0.400	0.611	0.821
PALB2	STK11	9606.ENSP00000261584	9606.ENSP00000324856	0	0	0	0	0	0	0	0.843	0.843
PALB2	RAD52	9606.ENSP00000261584	9606.ENSP00000351284	0	0	0	0	0.047	0	0	0.844	0.845
PALB2	XRCC2	9606.ENSP00000261584	9606.ENSP00000352271	0	0	0	0	0.062	0	0.500	0.717	0.856
PALB2	SLX4	9606.ENSP00000261584	9606.ENSP00000294008	0.056	0	0	0	0.078	0	0.500	0.732	0.868
PALB2	RAD51B	9606.ENSP00000261584	9606.ENSP00000419881	0.061	0	0	0	0.154	0.045	0.500	0.756	0.890
PALB2	RAD51D-2	9606.ENSP00000261584	9606.ENSP00000466834	0.061	0	0	0	0.055	0.045	0	0.897	0.901
PALB2	XRCC3	9606.ENSP00000261584	9606.ENSP00000451974	0.061	0	0	0	0.085	0.294	0.500	0.749	0.910
PALB2	RNF168	9606.ENSP00000261584	9606.ENSP00000320898	0	0	0	0	0.044	0.292	0	0.889	0.918
PALB2	SEM1	9606.ENSP00000261584	9606.ENSP00000481021	0	0	0	0	0.042	0	0.500	0.846	0.919
PALB2	PMS2	9606.ENSP00000261584	9606.ENSP00000265849	0	0	0	0	0.531	0	0.540	0.776	0.947
PALB2	RAD51D	9606.ENSP00000261584	9606.ENSP00000466399	0.061	0	0	0	0.069	0.045	0.500	0.897	0.949
PALB2	RBBP8	9606.ENSP00000261584	9606.ENSP00000382628	0	0	0	0	0.115	0.398	0.577	0.816	0.953
PALB2	RAD51	9606.ENSP00000261584	9606.ENSP00000493712	0.061	0	0	0	0.145	0.911	0.500	0.997	0.999
PARD3	TJP1	9606.ENSP00000363921	9606.ENSP00000348416	0	0	0	0	0.125	0.329	0	0.738	0.833
PARD3	PTEN	9606.ENSP00000363921	9606.ENSP00000361021	0	0	0	0	0.074	0.091	0.900	0.333	0.936
PARD3	RHOA	9606.ENSP00000363921	9606.ENSP00000400175	0	0	0	0	0.042	0.187	0.500	0.375	0.724
PARD3	PRKCZ	9606.ENSP00000363921	9606.ENSP00000367830	0	0	0	0	0.043	0.787	0.900	0.991	0.999
PARP1	SIRT1	9606.ENSP00000355759	9606.ENSP00000212015	0	0	0	0	0.055	0.510	0	0.691	0.844
PARP1	SNAI1	9606.ENSP00000355759	9606.ENSP00000244050	0	0	0	0	0.055	0.292	0	0.783	0.842
PARP1	SIRT2	9606.ENSP00000355759	9606.ENSP00000249396	0	0	0	0	0	0.292	0	0.652	0.743
PARP1	PXDN	9606.ENSP00000355759	9606.ENSP00000252804	0	0	0	0	0.070	0	0	0.724	0.733
PARP1	RPA1	9606.ENSP00000355759	9606.ENSP00000254719	0	0	0	0	0.270	0.323	0.500	0.377	0.825
PARP1	XRCC1	9606.ENSP00000355759	9606.ENSP00000262887	0	0	0	0	0.095	0.866	0	0.996	0.999
PARP1	PIAS4	9606.ENSP00000355759	9606.ENSP00000262971	0	0	0	0	0.042	0.636	0.400	0.624	0.911
PARP1	POLQ	9606.ENSP00000355759	9606.ENSP00000264233	0	0	0	0	0.088	0	0.500	0.678	0.840
PARP1	TP53	9606.ENSP00000355759	9606.ENSP00000269305	0	0	0	0	0.067	0.794	0	0.870	0.972
PARP1	RPS27A	9606.ENSP00000355759	9606.ENSP00000272317	0	0	0	0	0.062	0.422	0.500	0.106	0.725
PARP1	WRN	9606.ENSP00000355759	9606.ENSP00000298139	0	0	0	0	0.049	0.521	0	0.828	0.915
PARP1	TNKS	9606.ENSP00000355759	9606.ENSP00000311579	0	0	0	0	0.094	0.046	0	0.821	0.831
PARP1	PRKDC	9606.ENSP00000355759	9606.ENSP00000313420	0	0	0	0	0.245	0.693	0	0.975	0.993
PARP1	PGR	9606.ENSP00000355759	9606.ENSP00000325120	0	0	0	0	0.092	0.309	0	0.577	0.711
PARP1	SMAD3	9606.ENSP00000355759	9606.ENSP00000332973	0	0	0	0	0.049	0	0.500	0.746	0.869
PARP1	SMAD4	9606.ENSP00000355759	9606.ENSP00000341551	0	0	0	0	0.049	0	0.500	0.784	0.888
PARP1	SMARCA4	9606.ENSP00000355759	9606.ENSP00000343896	0	0	0	0	0.221	0.216	0	0.995	0.996
PARP1	UBE2I	9606.ENSP00000355759	9606.ENSP00000348056	0	0	0	0	0.095	0.531	0.500	0.255	0.820
PARP1	PXDNL	9606.ENSP00000355759	9606.ENSP00000348645	0	0	0	0	0.068	0	0	0.724	0.732
PARP1	RAD52	9606.ENSP00000355759	9606.ENSP00000351284	0	0	0	0	0	0	0.400	0.531	0.706
PARP1	XRCC6	9606.ENSP00000355759	9606.ENSP00000352257	0	0	0	0	0.158	0.885	0	0.982	0.998
PARP1	XIAP	9606.ENSP00000355759	9606.ENSP00000360242	0	0	0	0	0.055	0	0	0.714	0.718
PARP1	PTEN	9606.ENSP00000355759	9606.ENSP00000361021	0	0	0	0	0.086	0	0	0.712	0.726
PARP1	TNF	9606.ENSP00000355759	9606.ENSP00000398698	0	0	0	0	0	0	0	0.735	0.735
PARP1	TNKS2	9606.ENSP00000355759	9606.ENSP00000360689	0	0	0	0	0.094	0.046	0	0.770	0.784
PARP1	XPA	9606.ENSP00000355759	9606.ENSP00000364270	0	0	0	0	0	0	0.500	0.613	0.798
PARP1	RBBP8	9606.ENSP00000355759	9606.ENSP00000382628	0	0	0	0	0.063	0	0.500	0.646	0.820
PARP1	RAD51	9606.ENSP00000355759	9606.ENSP00000493712	0	0	0	0	0.144	0	0	0.844	0.860
PARP1	TP53BP1	9606.ENSP00000355759	9606.ENSP00000371475	0	0	0	0	0.074	0.303	0	0.828	0.879
PARP1	RELA	9606.ENSP00000355759	9606.ENSP00000384273	0	0	0	0	0.049	0.697	0	0.655	0.891
PARP1	RPA2	9606.ENSP00000355759	9606.ENSP00000363017	0	0	0	0	0.123	0.703	0.500	0.477	0.922
PARP1	XRCC5	9606.ENSP00000355759	9606.ENSP00000375978	0	0	0	0	0.277	0.879	0	0.967	0.996
PCGF2	PHC2	9606.ENSP00000482063	9606.ENSP00000257118	0	0	0	0	0	0.878	0.900	0.918	0.998
PCGF2	UBE2I	9606.ENSP00000482063	9606.ENSP00000348056	0	0	0	0	0	0.636	0.400	0.567	0.897
PCGF2	RNF2	9606.ENSP00000482063	9606.ENSP00000356480	0	0	0	0.576	0.059	0.950	0.900	0.990	0.999
PCGF2	PCGF6	9606.ENSP00000482063	9606.ENSP00000358862	0	0	0	0.748	0	0.204	0.900	0.779	0.980
PCGF2	RING1	9606.ENSP00000482063	9606.ENSP00000363787	0	0	0	0.574	0.078	0.935	0.900	0.990	0.999
PCGF2	PHC3	9606.ENSP00000482063	9606.ENSP00000420294	0	0	0	0	0	0.854	0.900	0.563	0.993
PCGF2	PHC1	9606.ENSP00000482063	9606.ENSP00000437659	0	0	0	0	0.055	0.882	0.900	0.997	0.999
PCGF2	RAD51	9606.ENSP00000482063	9606.ENSP00000493712	0	0	0	0	0.067	0	0.720	0.100	0.744
PCGF6	PHC2	9606.ENSP00000358862	9606.ENSP00000257118	0	0	0	0	0	0.281	0.900	0.679	0.974
PCGF6	RNF2	9606.ENSP00000358862	9606.ENSP00000356480	0	0	0	0	0.063	0.920	0.900	0.997	0.999
